ORDERNUMBER,PRICEEACH,SALES,STATUS,MONTH_ID,PRODUCTCODE,CUSTOMERID,ADDRESSID
10105,100,3065.04,1,5900,S18_3140,82873,85690
10117,100,3551.34,1,5908,S18_3140,82851,85674
10128,100,5544.02,1,5909,S18_3140,82848,85671
10142,100,6034.33,1,5903,S18_3140,82864,OTHERS
10153,100,3641.57,1,5910,S18_3140,82848,85671
10166,100,6930.74,1,5904,S18_3140,82846,85669
10177,100,3675.63,1,5905,S18_3140,82901,OTHERS
10185,100,3442.04,1,5905,S18_3140,82875,OTHERS
10196,100,6893.81,1,5905,S18_3140,82859,85679
10208,100,2622.48,1,5907,S18_3140,82855,85677
10221,100,4417.38,1,5900,S18_3140,82881,85696
10232,100,3606.02,1,5911,S18_3140,82884,85699
10248,100,3802.56,4,5901,S18_3140,82825,85650
10273,100,5026.4,1,5902,S18_3140,82881,85696
10282,100,6695.53,1,5903,S18_3140,82864,OTHERS
10293,100,2819.28,1,5910,S18_3140,82861,85681
10306,100,3759.04,1,5904,S18_3140,82902,85712
10314,100,2731.8,1,5904,S18_3140,82903,85713
10325,69.12,1658.88,1,5905,S18_3140,82842,85665
10336,100,5778.24,1,5905,S18_3140,82887,85701
10350,100,5191.12,1,5906,S18_3140,82848,85671
10372,100,3862.88,1,5907,S18_3140,82860,85680
10383,61.52,1476.48,1,5900,S18_3140,82848,85671
10396,100,5273.73,1,5911,S18_3140,82864,OTHERS
10414,100,4872.03,5,5901,S18_3140,82883,85698
10104,100,4556.99,1,5907,S18_3232,82848,85671
10109,100,8257,1,5911,S18_3232,82870,OTHERS
10114,100,8209.44,1,5908,S18_3232,82887,85701
10122,100,3598.5,1,5901,S18_3232,82892,85705
10127,100,3837.24,1,5909,S18_3232,82899,OTHERS
10136,100,8331.61,1,5902,S18_3232,82876,85692
10141,100,4836.5,1,5903,S18_3232,82898,85710
10148,100,5418.88,1,5910,S18_3232,82867,85686
10151,100,3734.01,1,5910,S18_3232,82885,85700
10160,100,3996.4,1,5904,S18_3232,82879,OTHERS
10165,100,8754.69,1,5904,S18_3232,82851,85674
10171,100,5481.45,1,5905,S18_3232,82868,85687
10175,100,4419.89,1,5905,S18_3232,82874,85691
10181,100,6324.75,1,5905,S18_3232,82832,85657
10184,100,4409.72,1,5905,S18_3232,82906,85715
10192,100,3918.46,1,5905,S18_3232,82865,85684
10195,100,7620.5,1,5905,S18_3232,82872,85689
10203,100,8291.04,1,5906,S18_3232,82848,85671
10207,100,3937.25,1,5906,S18_3232,82889,OTHERS
10212,100,5554.4,1,5907,S18_3232,82848,85671
10225,100,6407.86,1,5900,S18_3232,82894,85707
10229,100,4172.52,1,5911,S18_3232,82864,OTHERS
10239,100,7083.37,1,5908,S18_3232,82885,85700
10246,100,7132.68,1,5901,S18_3232,82848,85671
10253,100,6773.6,4,5909,S18_3232,82847,85670
10259,100,3657.69,1,5909,S18_3232,82890,85703
10266,100,4812.55,1,5902,S18_3232,82895,85708
10271,100,3928.6,1,5902,S18_3232,82864,OTHERS
10278,100,6401.22,1,5903,S18_3232,82909,85717
10281,100,4191.25,1,5903,S18_3232,82843,85666
10287,100,5852.52,1,5903,S18_3232,82894,85707
10292,100,2844.87,1,5910,S18_3232,82825,85650
10301,100,4011.66,1,5904,S18_3232,82910,85718
10305,100,7455.87,1,5904,S18_3232,82840,85663
10310,100,8940.96,1,5904,S18_3232,82893,85706
10313,100,4572.25,1,5904,S18_3232,82856,85678
10321,100,5700.09,1,5905,S18_3232,82846,85669
10324,100,3155.49,1,5905,S18_3232,82836,OTHERS
10331,100,4170.69,1,5905,S18_3232,82870,OTHERS
10334,100,2878.8,5,5905,S18_3232,82849,OTHERS
10342,100,5029.5,1,5905,S18_3232,82835,85659
10349,100,7396.8,1,5906,S18_3232,82899,OTHERS
10358,93.49,2991.68,1,5906,S18_3232,82848,85671
10366,100,6275.72,1,5907,S18_3232,82915,85723
10370,56.85,1534.95,1,5907,S18_3232,82867,85686
10377,100,7264.53,1,5900,S18_3232,82841,85664
10383,100,6869.05,1,5900,S18_3232,82848,85671
10394,100,3353.02,1,5911,S18_3232,82848,85671
10405,100,8289.05,1,5908,S18_3232,82908,85716
10412,100,11887.8,1,5901,S18_3232,82848,85671
10419,100,5926.9,1,5901,S18_3232,82844,85667
10425,100,3793.16,3,5901,S18_3232,82839,85662
10105,100,4330.1,1,5900,S18_3259,82873,85690
10117,95.8,2011.8,1,5908,S18_3259,82851,85674
10128,100,4837.18,1,5909,S18_3259,82848,85671
10142,97.81,2151.82,1,5903,S18_3259,82864,OTHERS
10153,88.74,2573.46,1,5910,S18_3259,82848,85671
10165,100,5344.5,1,5904,S18_3259,82851,85674
10177,100,3070.52,1,5905,S18_3259,82901,OTHERS
10185,80.67,3952.83,1,5905,S18_3259,82875,OTHERS
10196,100,3564.75,1,5905,S18_3259,82859,85679
10208,100,5614.56,1,5907,S18_3259,82855,85677
10221,80.67,1855.41,1,5900,S18_3259,82881,85696
10232,95.8,4598.4,1,5911,S18_3259,82884,85699
10248,100,5082.42,4,5901,S18_3259,82825,85650
10273,100,5450.59,1,5902,S18_3259,82881,85696
10282,100,4174.92,1,5903,S18_3259,82864,OTHERS
10293,100,2418.24,1,5910,S18_3259,82861,85681
10306,91.76,3670.4,1,5904,S18_3259,82902,85712
10314,100,2481.7,1,5904,S18_3259,82903,85713
10326,100,3807.68,1,5905,S18_3259,82849,OTHERS
10336,100,2230.41,1,5905,S18_3259,82887,85701
10350,93.04,3814.64,1,5906,S18_3259,82848,85671
10372,84.71,2117.75,1,5907,S18_3259,82860,85680
10383,100,3340.48,1,5900,S18_3259,82848,85671
10396,89.75,2154,1,5911,S18_3259,82864,OTHERS
10414,100,5808.48,5,5901,S18_3259,82883,85698
10108,68.35,1777.1,1,5911,S18_3278,82891,85704
10122,73.17,1536.57,1,5901,S18_3278,82892,85705
10135,78,3510,1,5902,S18_3278,82864,OTHERS
10147,86.04,3097.44,1,5910,S18_3278,82866,85685
10159,81.21,1705.41,1,5904,S18_3278,82829,85654
10169,70.76,2264.32,1,5905,S18_3278,82867,85686
10181,82.82,2484.6,1,5905,S18_3278,82832,85657
10191,94.88,3415.68,1,5905,S18_3278,82893,85706
10203,86.04,2839.32,1,5906,S18_3278,82848,85671
10211,78,2730,1,5907,S18_3278,82834,85658
10225,95.69,3540.53,1,5900,S18_3278,82894,85707
10238,73.17,2999.97,1,5908,S18_3278,82873,85690
10252,76.39,1527.8,1,5901,S18_3278,82834,85658
10265,86.84,3907.8,1,5902,S18_3278,82912,85720
10276,69.96,2658.48,1,5903,S18_3278,82896,OTHERS
10287,70.76,3042.68,1,5903,S18_3278,82894,85707
10300,78.8,3861.2,1,5904,S18_3278,82897,85709
10310,80.41,2171.07,1,5904,S18_3278,82893,85706
10319,73.98,3403.08,1,5905,S18_3278,82904,OTHERS
10329,59.1,2245.8,1,5905,S18_3278,82825,85650
10342,66.74,1668.5,1,5905,S18_3278,82835,85659
10363,60.3,2773.8,1,5907,S18_3278,82898,85710
10378,100,2464,1,5900,S18_3278,82848,85671
10390,100,5491.6,1,5911,S18_3278,82864,OTHERS
10103,100,4791.82,1,5907,S18_3320,82842,85665
10111,100,4178.85,1,5911,S18_3320,82833,OTHERS
10126,82.34,3128.92,1,5901,S18_3320,82850,85673
10139,100,3095.4,1,5902,S18_3320,82845,85668
10149,94.25,3958.5,1,5910,S18_3320,82907,OTHERS
10163,100,4991.44,1,5904,S18_3320,82852,OTHERS
10173,95.24,2761.96,1,5905,S18_3320,82911,85719
10182,86.31,2848.23,1,5905,S18_3320,82864,OTHERS
10193,79.37,2539.84,1,5905,S18_3320,82912,85720
10206,87.3,2444.4,1,5906,S18_3320,82856,85678
10215,100,4555.92,1,5907,S18_3320,82857,OTHERS
10227,100,3666.96,1,5911,S18_3320,82855,85677
10244,84.33,3035.88,1,5908,S18_3320,82848,85671
10257,89.29,2321.54,1,5909,S18_3320,82886,OTHERS
10280,100,3474.46,1,5903,S18_3320,82861,85681
10290,96.23,2501.98,1,5910,S18_3320,82916,OTHERS
10304,100,3958.46,1,5904,S18_3320,82863,85683
10312,100,3535.95,1,5904,S18_3320,82864,OTHERS
10323,91.27,3011.91,1,5905,S18_3320,82897,85709
10333,100,11336.7,1,5905,S18_3320,82833,OTHERS
10347,100,2656.94,1,5905,S18_3320,82835,85659
10357,100,2604.25,1,5906,S18_3320,82864,OTHERS
10369,73.08,3288.6,1,5907,S18_3320,82866,85685
10382,100,8935.5,1,5900,S18_3320,82864,OTHERS
10392,100,4035.96,1,5911,S18_3320,82888,85702
10423,89.29,1875.09,3,5901,S18_3320,82881,85696
10108,100,4049.56,1,5911,S18_3482,82891,85704
10122,100,2469.39,1,5901,S18_3482,82892,85705
10135,100,5432.7,1,5902,S18_3482,82864,OTHERS
10147,100,4405.22,1,5910,S18_3482,82866,85685
10159,100,3638,1,5904,S18_3482,82829,85654
10169,100,4444.92,1,5905,S18_3482,82867,85686
10181,100,3395.48,1,5905,S18_3482,82832,85657
10191,100,3414.58,1,5905,S18_3482,82893,85706
10203,100,5127.04,1,5906,S18_3482,82848,85671
10211,100,3745.28,1,5907,S18_3482,82834,85658
10225,100,4564.08,1,5900,S18_3482,82894,85707
10238,100,6554.24,1,5908,S18_3482,82873,85690
10252,100,6749.83,1,5901,S18_3482,82834,85658
10265,100,8427.02,1,5902,S18_3482,82912,85720
10276,100,3924.6,1,5903,S18_3482,82896,OTHERS
10287,100,6761.6,1,5903,S18_3482,82894,85707
10300,100,3786.49,1,5904,S18_3482,82897,85709
10310,100,6266.12,1,5904,S18_3482,82893,85706
10320,100,3491,1,5905,S18_3482,82849,OTHERS
10330,100,4405.22,1,5905,S18_3482,82891,85704
10342,100,6548.3,1,5905,S18_3482,82835,85659
10355,100,3177.91,1,5906,S18_3482,82848,85671
10363,100,4142.64,1,5907,S18_3482,82898,85710
10378,96.49,4149.07,1,5900,S18_3482,82848,85671
10390,100,7397,1,5911,S18_3482,82864,OTHERS
10109,100,6241.6,1,5911,S18_3685,82870,OTHERS
10123,100,5331.88,1,5901,S18_3685,82871,OTHERS
10137,100,5124.3,1,5902,S18_3685,82826,85651
10148,100,3639.44,1,5910,S18_3685,82867,85686
10161,100,5544,1,5904,S18_3685,82903,85713
10172,100,5493.12,1,5905,S18_3685,82838,85661
10181,100,5785.26,1,5905,S18_3685,82832,85657
10192,100,5340.6,1,5905,S18_3685,82865,85684
10204,100,5735.8,1,5906,S18_3685,82899,OTHERS
10212,100,6357.6,1,5907,S18_3685,82848,85671
10226,100,7343.9,1,5900,S18_3685,82880,85695
10240,100,5959.22,1,5908,S18_3685,82869,85688
10253,100,4029.38,4,5909,S18_3685,82847,85670
10266,100,5035.14,1,5902,S18_3685,82895,85708
10278,100,4116.8,1,5903,S18_3685,82909,85717
10287,100,4310.55,1,5903,S18_3685,82894,85707
10301,100,6446.7,1,5904,S18_3685,82910,85718
10311,100,3616.64,1,5904,S18_3685,82848,85671
10321,100,4232.76,1,5905,S18_3685,82846,85669
10331,67.91,1765.66,1,5905,S18_3685,82870,OTHERS
10343,84.88,3734.72,1,5905,S18_3685,82826,85651
10367,100,4808.38,6,5907,S18_3685,82828,85653
10379,70.83,2266.56,1,5900,S18_3685,82848,85671
10406,100,10468.9,2,5908,S18_3685,82873,85690
10419,100,5589.14,1,5901,S18_3685,82844,85667
10108,67.77,2914.11,1,5911,S18_3782,82891,85704
10122,49.74,1740.9,1,5901,S18_3782,82892,85705
10135,50.36,2266.2,1,5902,S18_3782,82864,OTHERS
10146,67.14,3155.58,1,5910,S18_3782,82913,85721
10159,64.66,1357.86,1,5904,S18_3782,82829,85654
10169,68.39,2598.82,1,5905,S18_3782,82867,85686
10180,50.36,1057.56,1,5905,S18_3782,82831,85656
10191,72.74,3127.82,1,5905,S18_3782,82893,85706
10211,54.09,2488.14,1,5907,S18_3782,82834,85658
10224,58.44,2220.72,1,5900,S18_3782,82831,85656
10237,52.22,1357.72,1,5908,S18_3782,82836,OTHERS
10252,52.84,1638.04,1,5901,S18_3782,82834,85658
10264,54.71,2626.08,1,5909,S18_3782,82883,85698
10276,50.36,1661.88,1,5903,S18_3782,82896,OTHERS
10286,57.2,2173.6,1,5903,S18_3782,82887,85701
10299,55.95,2182.05,1,5910,S18_3782,82841,85664
10310,67.14,2819.88,1,5904,S18_3782,82893,85706
10319,59.06,2598.64,1,5905,S18_3782,82904,OTHERS
10330,69.63,2019.27,1,5905,S18_3782,82891,85704
10342,55.95,1454.7,1,5905,S18_3782,82835,85659
10355,53.47,1657.57,1,5906,S18_3782,82848,85671
10363,89.12,2851.84,1,5907,S18_3782,82898,85710
10378,100,4609.64,1,5900,S18_3782,82848,85671
10390,100,5079.96,1,5911,S18_3782,82864,OTHERS
10403,52.22,1879.92,1,5908,S18_3782,82847,85670
10106,100,4774.86,1,5900,S18_3856,82911,85719
10119,99.52,2687.04,1,5908,S18_3856,82844,85667
10130,100,3423.75,1,5909,S18_3856,82916,OTHERS
10143,100,3455.76,1,5903,S18_3856,82875,OTHERS
10155,100,3622.97,1,5904,S18_3856,82841,85664
10167,100,3599.58,4,5904,S18_3856,82862,85682
10178,100,5386.56,1,5905,S18_3856,82876,85692
10186,100,4918.78,1,5905,S18_3856,82877,85693
10197,100,2538.8,1,5905,S18_3856,82878,OTHERS
10209,100,2498.6,1,5907,S18_3856,82879,OTHERS
10222,85.75,3858.75,1,5900,S18_3856,82880,85695
10249,100,5600.5,1,5901,S18_3856,82858,OTHERS
10262,100,4103.46,4,5909,S18_3856,82848,85671
10273,85.75,4287.5,1,5902,S18_3856,82881,85696
10283,100,5795.54,1,5903,S18_3856,82882,85697
10296,84.7,1863.4,1,5910,S18_3856,82914,85722
10307,86.81,4166.88,1,5904,S18_3856,82854,85676
10316,86.81,4080.07,1,5905,S18_3856,82884,85699
10328,100,3815.48,1,5905,S18_3856,82911,85719
10338,100,5526.45,1,5905,S18_3856,82915,85723
10351,100,3374.6,1,5906,S18_3856,82874,85691
10373,60.49,3024.5,1,5907,S18_3856,82885,85700
10386,57.55,1266.1,6,5911,S18_3856,82848,85671
10398,100,4811.85,1,5911,S18_3856,82826,85651
10400,100,7307.42,1,5908,S18_3856,82886,OTHERS
10415,100,6209.25,2,5901,S18_3856,82912,85720
10104,100,5348.5,1,5907,S18_4027,82848,85671
10117,100,2780.58,1,5908,S18_4027,82851,85674
10127,100,3447,1,5909,S18_4027,82899,OTHERS
10142,100,3791.52,1,5903,S18_4027,82864,OTHERS
10152,100,4524.1,1,5910,S18_4027,82853,85675
10165,100,3337.6,1,5904,S18_4027,82851,85674
10176,100,5532.12,1,5905,S18_4027,82895,85708
10185,100,5096.91,1,5905,S18_4027,82875,OTHERS
10196,100,4537.08,1,5905,S18_4027,82859,85679
10207,100,6146.8,1,5906,S18_4027,82889,OTHERS
10220,100,8258,1,5900,S18_4027,82900,85711
10230,100,7238.28,1,5911,S18_4027,82897,85709
10247,100,6756,1,5901,S18_4027,82898,85710
10272,100,3734,1,5902,S18_4027,82843,85666
10282,100,4674.8,1,5903,S18_4027,82864,OTHERS
10292,100,7140.76,1,5910,S18_4027,82825,85650
10306,100,3600.65,1,5904,S18_4027,82902,85712
10314,100,4206.74,1,5904,S18_4027,82903,85713
10324,100,5379.71,1,5905,S18_4027,82836,OTHERS
10337,100,5679.36,1,5905,S18_4027,82852,OTHERS
10349,100,4394.84,1,5906,S18_4027,82899,OTHERS
10358,100,2528.25,1,5906,S18_4027,82848,85671
10372,100,7031.52,1,5907,S18_4027,82860,85680
10383,100,5340.9,1,5900,S18_4027,82848,85671
10394,100,6376.58,1,5911,S18_4027,82848,85671
10413,100,6896.75,1,5901,S18_4027,82838,85661
10100,86.51,1903.22,1,5907,S18_4409,82865,85684
10110,89.27,2499.56,1,5911,S18_4409,82902,85712
10124,85.59,3081.24,1,5901,S18_4409,82909,85717
10148,100,3598.22,1,5910,S18_4409,82867,85686
10162,100,3912.09,1,5904,S18_4409,82829,85654
10173,75.46,1584.66,1,5905,S18_4409,82911,85719
10182,100,3942.72,1,5905,S18_4409,82864,OTHERS
10193,97.55,2341.2,1,5905,S18_4409,82912,85720
10204,85.59,2482.11,1,5906,S18_4409,82899,OTHERS
10213,94.79,3602.02,1,5907,S18_4409,82877,85693
10227,100,3566.94,1,5911,S18_4409,82855,85677
10241,90.19,3787.98,1,5908,S18_4409,82908,85716
10280,100,3704.05,1,5903,S18_4409,82861,85681
10288,80.99,2834.65,1,5910,S18_4409,82890,85703
10302,89.27,3392.26,1,5904,S18_4409,82847,85670
10311,81.91,3358.31,1,5904,S18_4409,82848,85671
10332,100,7310,1,5905,S18_4409,82902,85712
10344,100,2203.11,1,5905,S18_4409,82892,85705
10367,62.72,2696.96,6,5907,S18_4409,82828,85653
10380,100,3376.64,1,5900,S18_4409,82848,85671
10407,90.19,541.14,5,5908,S18_4409,82886,OTHERS
10420,92.95,6134.7,3,5901,S18_4409,82845,85668
10105,82.5,3382.5,1,5900,S18_4522,82873,85690
10117,97.42,2240.66,1,5908,S18_4522,82851,85674
10128,92.16,3962.88,1,5909,S18_4522,82848,85671
10142,70.22,1685.28,1,5903,S18_4522,82864,OTHERS
10153,83.38,1834.36,1,5910,S18_4522,82848,85671
10166,73.73,1916.98,1,5904,S18_4522,82846,85669
10177,74.6,2611,1,5905,S18_4522,82901,OTHERS
10185,77.24,3630.28,1,5905,S18_4522,82875,OTHERS
10197,100,5090.5,1,5905,S18_4522,82878,OTHERS
10208,87.77,3949.65,1,5907,S18_4522,82855,85677
10221,89.53,3491.67,1,5900,S18_4522,82881,85696
10232,89.53,2059.19,1,5911,S18_4522,82884,85699
10248,75.48,3170.16,4,5901,S18_4522,82825,85650
10261,89.53,1790.6,1,5909,S18_4522,82868,85687
10273,71.09,2345.97,1,5902,S18_4522,82881,85696
10283,100,3580.88,1,5903,S18_4522,82882,85697
10293,100,4946.06,1,5910,S18_4522,82861,85681
10306,90.4,3525.6,1,5904,S18_4522,82902,85712
10315,100,3602.16,1,5904,S18_4522,82839,85662
10326,86.01,4300.5,1,5905,S18_4522,82849,OTHERS
10337,100,4498.19,1,5905,S18_4522,82852,OTHERS
10350,100,3023.1,1,5906,S18_4522,82848,85671
10372,86.89,3562.49,1,5907,S18_4522,82860,85680
10383,58.58,1640.24,1,5900,S18_4522,82848,85671
10396,100,4739.4,1,5911,S18_4522,82864,OTHERS
10414,75.48,1207.68,5,5901,S18_4522,82883,85698
10103,100,4228.2,1,5907,S18_4600,82842,85665
10114,100,4815.45,1,5908,S18_4600,82887,85701
10126,100,7083,1,5901,S18_4600,82850,85673
10140,100,4601.2,1,5902,S18_4600,82830,85655
10150,100,6467.02,1,5910,S18_4600,82851,85674
10164,100,5012.55,6,5904,S18_4600,82888,85702
10175,100,5121.59,1,5905,S18_4600,82874,85691
10183,100,2441.04,1,5905,S18_4600,82854,85676
10194,100,4262.08,1,5905,S18_4600,82855,85677
10207,100,6658.02,1,5906,S18_4600,82889,OTHERS
10217,100,4509.08,1,5900,S18_4600,82890,85703
10229,100,4716.23,1,5911,S18_4600,82864,OTHERS
10245,100,2390.22,1,5901,S18_4600,82859,85679
10259,100,4666.62,1,5909,S18_4600,82890,85703
10270,100,5383.08,1,5902,S18_4600,82845,85668
10281,99.29,2482.25,1,5903,S18_4600,82843,85666
10291,100,5288.64,1,5910,S18_4600,82862,85682
10305,99.29,2184.38,1,5904,S18_4600,82840,85663
10313,100,2881.76,1,5904,S18_4600,82856,85678
10323,100,6203.06,1,5905,S18_4600,82897,85709
10334,100,6763.47,5,5905,S18_4600,82849,OTHERS
10347,100,5884.65,1,5905,S18_4600,82835,85659
10357,100,3559.64,1,5906,S18_4600,82864,OTHERS
10370,57.53,1668.37,1,5907,S18_4600,82867,85686
10382,100,4890.6,1,5900,S18_4600,82864,OTHERS
10411,100,5235.72,1,5901,S18_4600,82868,85687
10425,100,4325.16,3,5901,S18_4600,82839,85662
10103,47.29,1938.89,1,5907,S18_4668,82842,85665
10113,49.81,2490.5,1,5911,S18_4668,82864,OTHERS
10126,53.83,2314.69,1,5901,S18_4668,82850,85673
10140,43.27,1254.83,1,5902,S18_4668,82830,85655
10150,42.76,1282.8,1,5910,S18_4668,82851,85674
10164,53.83,1345.75,6,5904,S18_4668,82888,85702
10174,44.78,2194.22,1,5905,S18_4668,82853,85675
10183,49.3,1972,1,5905,S18_4668,82854,85676
10194,44.78,1835.98,1,5905,S18_4668,82855,85677
10206,53.33,1119.93,1,5906,S18_4668,82856,85678
10215,45.28,2082.88,1,5907,S18_4668,82857,OTHERS
10229,40.25,1569.75,1,5911,S18_4668,82864,OTHERS
10245,59.87,2694.15,1,5901,S18_4668,82859,85679
10258,59.87,1257.27,1,5909,S18_4668,82860,85680
10270,58.36,2567.84,1,5902,S18_4668,82845,85668
10281,59.87,2634.28,1,5903,S18_4668,82843,85666
10291,51.82,1502.78,1,5910,S18_4668,82862,85682
10304,49.3,1676.2,1,5904,S18_4668,82863,85683
10312,56.85,2217.15,1,5904,S18_4668,82864,OTHERS
10324,100,6832.02,1,5905,S18_4668,82836,OTHERS
10333,79.86,1916.64,1,5905,S18_4668,82833,OTHERS
10348,100,7110.8,1,5905,S18_4668,82850,85673
10358,100,5302.8,1,5906,S18_4668,82848,85671
10370,100,2730,1,5907,S18_4668,82867,85686
10382,100,7827.3,1,5900,S18_4668,82864,OTHERS
10411,59.87,2095.45,1,5901,S18_4668,82868,85687
10424,59.87,1556.62,3,5901,S18_4668,82848,85671
10108,100,5565.12,1,5911,S18_4721,82891,85704
10122,100,3583.16,1,5901,S18_4721,82892,85705
10135,100,4705.18,1,5902,S18_4721,82864,OTHERS
10146,100,4444.54,1,5910,S18_4721,82913,85721
10159,100,4618.88,1,5904,S18_4721,82829,85654
10169,100,4910.4,1,5905,S18_4721,82867,85686
10180,100,5565.12,1,5905,S18_4721,82831,85656
10191,100,4237.76,1,5905,S18_4721,82893,85706
10211,100,5673.58,1,5907,S18_4721,82834,85658
10225,100,5260.15,1,5900,S18_4721,82894,85707
10238,100,6350.96,1,5908,S18_4721,82873,85690
10252,100,3559.4,1,5901,S18_4721,82834,85658
10264,100,2410.6,1,5909,S18_4721,82883,85698
10276,100,5713.92,1,5903,S18_4721,82896,OTHERS
10287,100,4300.32,1,5903,S18_4721,82894,85707
10299,100,7947.31,1,5910,S18_4721,82841,85664
10310,100,5356.8,1,5904,S18_4721,82893,85706
10319,100,7901.1,1,5905,S18_4721,82904,OTHERS
10330,100,6101,1,5905,S18_4721,82891,85704
10342,100,6276.46,1,5905,S18_4721,82835,85659
10355,100,4203.5,1,5906,S18_4721,82848,85671
10363,58.18,1629.04,1,5907,S18_4721,82898,85710
10378,67.14,3289.86,1,5900,S18_4721,82848,85671
10390,100,6862.94,1,5911,S18_4721,82864,OTHERS
10110,61.29,2574.18,1,5911,S18_4933,82902,85712
10124,57.73,1327.79,1,5901,S18_4933,82909,85717
10148,81.25,2356.25,1,5910,S18_4933,82867,85686
10161,80.54,2013.5,1,5904,S18_4933,82903,85713
10173,71.98,2807.22,1,5905,S18_4933,82911,85719
10182,69.84,3072.96,1,5905,S18_4933,82864,OTHERS
10193,76.26,1906.5,1,5905,S18_4933,82912,85720
10204,76.26,3431.7,1,5906,S18_4933,82899,OTHERS
10213,83.39,2084.75,1,5907,S18_4933,82877,85693
10227,57.73,2136.01,1,5911,S18_4933,82855,85677
10241,66.99,2009.7,1,5908,S18_4933,82908,85716
10267,75.55,2719.8,1,5902,S18_4933,82899,OTHERS
10279,60.58,1575.08,1,5903,S18_4933,82848,85671
10288,73.41,1688.43,1,5910,S18_4933,82890,85703
10302,72.7,1672.1,1,5904,S18_4933,82847,85670
10311,66.99,1674.75,1,5904,S18_4933,82848,85671
10332,100,3472.98,1,5905,S18_4933,82902,85712
10344,63.43,1649.18,1,5905,S18_4933,82892,85705
10367,85.25,3751,6,5907,S18_4933,82828,85653
10380,100,4536,1,5900,S18_4933,82848,85671
10407,66.99,4421.34,5,5908,S18_4933,82886,OTHERS
10420,57.73,2078.28,3,5901,S18_4933,82845,85668
10110,85.25,3069,1,5911,S24_1046,82902,85712
10124,77.9,1713.8,1,5901,S24_1046,82909,85717
10148,60.26,1506.5,1,5910,S24_1046,82867,85686
10161,72.76,2692.12,1,5904,S24_1046,82903,85713
10172,75.69,2422.08,1,5905,S24_1046,82838,85661
10182,74.22,3488.34,1,5905,S24_1046,82864,OTHERS
10192,69.82,2583.34,1,5905,S24_1046,82865,85684
10204,62.47,1249.4,1,5906,S24_1046,82899,OTHERS
10212,82.31,3374.71,1,5907,S24_1046,82848,85671
10226,60.26,1265.46,1,5900,S24_1046,82880,85695
10241,76.43,1681.46,1,5908,S24_1046,82908,85716
10267,80.1,3204,1,5902,S24_1046,82899,OTHERS
10279,74.96,2398.72,1,5903,S24_1046,82848,85671
10288,66.14,2381.04,1,5910,S24_1046,82890,85703
10301,72.02,1944.54,1,5904,S24_1046,82910,85718
10311,87.45,2273.7,1,5904,S24_1046,82848,85671
10321,70.55,2116.5,1,5905,S24_1046,82846,85669
10332,56.84,1307.32,1,5905,S24_1046,82902,85712
10344,59.53,1726.37,1,5905,S24_1046,82892,85705
10367,60.37,1267.77,6,5907,S24_1046,82828,85653
10380,100,3441.82,1,5900,S24_1046,82848,85671
10407,76.43,1987.18,5,5908,S24_1046,82886,OTHERS
10420,64.67,3880.2,3,5901,S24_1046,82845,85668
10104,55.49,1942.15,1,5907,S24_1444,82848,85671
10115,69.36,3259.92,1,5908,S24_1444,82852,OTHERS
10127,60.69,1213.8,1,5909,S24_1444,82899,OTHERS
10141,54.33,1086.6,1,5903,S24_1444,82898,85710
10152,65.31,1632.75,1,5910,S24_1444,82853,85675
10165,69.36,1734,1,5904,S24_1444,82851,85674
10176,68.78,1857.06,1,5905,S24_1444,82895,85708
10184,60.11,1863.41,1,5905,S24_1444,82906,85715
10195,66.47,2924.68,1,5905,S24_1444,82872,85689
10207,46.82,2294.18,1,5906,S24_1444,82889,OTHERS
10220,56.07,1457.82,1,5900,S24_1444,82900,85711
10230,54.33,1955.88,1,5911,S24_1444,82897,85709
10246,52.6,2314.4,1,5901,S24_1444,82848,85671
10259,46.82,1310.96,1,5909,S24_1444,82890,85703
10271,64.74,2913.3,1,5902,S24_1444,82864,OTHERS
10282,46.82,1357.78,1,5903,S24_1444,82864,OTHERS
10292,53.75,2150,1,5910,S24_1444,82825,85650
10305,61.85,2783.25,1,5904,S24_1444,82840,85663
10314,53.18,2339.92,1,5904,S24_1444,82903,85713
10324,69.16,1729,1,5905,S24_1444,82836,OTHERS
10336,100,5972.4,1,5905,S24_1444,82887,85701
10349,47.4,2275.2,1,5906,S24_1444,82899,OTHERS
10358,60.76,2673.44,1,5906,S24_1444,82848,85671
10371,97.27,2431.75,1,5907,S24_1444,82864,OTHERS
10383,91.76,2018.72,1,5900,S24_1444,82848,85671
10394,50.29,1558.99,1,5911,S24_1444,82848,85671
10412,52.6,1104.6,1,5901,S24_1444,82848,85671
10425,46.82,2575.1,3,5901,S24_1444,82839,85662
10107,100,2845.75,1,5900,S24_1578,82825,85650
10120,98.05,3431.75,1,5908,S24_1578,82835,85659
10134,93.54,3273.9,1,5902,S24_1578,82827,85652
10145,95.8,4119.4,1,5903,S24_1578,82828,85653
10159,100,5355.68,1,5904,S24_1578,82829,85654
10168,100,5747.5,1,5904,S24_1578,82830,85655
10180,100,5355.36,1,5905,S24_1578,82831,85656
10188,100,2535.75,1,5905,S24_1578,82832,85657
10201,100,4351.23,1,5906,S24_1578,82833,OTHERS
10211,90.16,2254,1,5907,S24_1578,82834,85658
10223,91.29,2921.28,1,5900,S24_1578,82835,85659
10237,100,2299,1,5908,S24_1578,82836,OTHERS
